sim_time_min,event_type,policy,truck_id,origin,destination,shovel_id,dump_id,duration_min,queue_length,queue_wait_min,payload_tonnes
92.8808,QUEUE_FOR_SHOVEL,fixed,T01,S1,S1,S1,,,0.0,,
92.8808,LOADING_START,fixed,T01,S1,S1,S1,,4.2665,0.0,0.0,
92.9478,DUMPING_END,fixed,T04,D2,D2,,D2,,,,88.2192
92.9478,DISPATCH,fixed,T04,D2,S2,S2,D2,,,,
92.9478,EMPTY_TRAVEL_START,fixed,T04,D2,S2,,,3.8221,,,
95.5562,LOADING_END,fixed,T06,S2,D2,S2,,4.6509,,,
95.5562,LOADED_TRAVEL_START,fixed,T06,S2,D2,,,5.2588,,,
95.5843,LOADED_TRAVEL_END,fixed,T02,S2,D2,,,,,,
95.5843,QUEUE_FOR_DUMP,fixed,T02,D2,D2,,D2,,0.0,,
95.5843,DUMPING_START,fixed,T02,D2,D2,,D2,1.4371,,0.0,96.5076
96.4155,LOADED_TRAVEL_END,fixed,T05,S1,D1,,,,,,
96.4155,QUEUE_FOR_DUMP,fixed,T05,D1,D1,,D1,,0.0,,
96.4155,DUMPING_START,fixed,T05,D1,D1,,D1,1.2163,,0.0,99.5492
96.77,EMPTY_TRAVEL_END,fixed,T04,D2,S2,,,,,,
96.77,QUEUE_FOR_SHOVEL,fixed,T04,S2,S2,S2,,,0.0,,
96.77,LOADING_START,fixed,T04,S2,S2,S2,,5.9529,0.0,0.0,
97.0215,DUMPING_END,fixed,T02,D2,D2,,D2,,,,96.5076
97.0215,DISPATCH,fixed,T02,D2,S2,S2,D2,,,,
97.0215,EMPTY_TRAVEL_START,fixed,T02,D2,S2,,,3.9438,,,
97.1417,EMPTY_TRAVEL_END,fixed,T03,D1,S1,,,,,,
97.1417,QUEUE_FOR_SHOVEL,fixed,T03,S1,S1,S1,,,0.0,,
97.1473,LOADING_END,fixed,T01,S1,D1,S1,,4.2665,,,
97.1473,LOADED_TRAVEL_START,fixed,T01,S1,D1,,,6.8015,,,
97.1473,LOADING_START,fixed,T03,S1,S1,S1,,4.1892,0.0,0.0056,
97.6318,DUMPING_END,fixed,T05,D1,D1,,D1,,,,99.5492
97.6318,DISPATCH,fixed,T05,D1,S1,S1,D1,,,,
97.6318,EMPTY_TRAVEL_START,fixed,T05,D1,S1,,,5.2145,,,
100.8149,LOADED_TRAVEL_END,fixed,T06,S2,D2,,,,,,
100.8149,QUEUE_FOR_DUMP,fixed,T06,D2,D2,,D2,,0.0,,
100.8149,DUMPING_START,fixed,T06,D2,D2,,D2,2.1912,,0.0,95.2579
100.9653,EMPTY_TRAVEL_END,fixed,T02,D2,S2,,,,,,
100.9653,QUEUE_FOR_SHOVEL,fixed,T02,S2,S2,S2,,,0.0,,
101.3365,LOADING_END,fixed,T03,S1,D1,S1,,4.1892,,,
101.3365,LOADED_TRAVEL_START,fixed,T03,S1,D1,,,6.619,,,
102.7229,LOADING_END,fixed,T04,S2,D2,S2,,5.9529,,,
102.7229,LOADED_TRAVEL_START,fixed,T04,S2,D2,,,5.7469,,,
102.7229,LOADING_START,fixed,T02,S2,S2,S2,,4.6883,0.0,1.7576,
102.8462,EMPTY_TRAVEL_END,fixed,T05,D1,S1,,,,,,
102.8462,QUEUE_FOR_SHOVEL,fixed,T05,S1,S1,S1,,,0.0,,
102.8462,LOADING_START,fixed,T05,S1,S1,S1,,4.4719,0.0,0.0,
103.0061,DUMPING_END,fixed,T06,D2,D2,,D2,,,,95.2579
103.0061,DISPATCH,fixed,T06,D2,S2,S2,D2,,,,
103.0061,EMPTY_TRAVEL_START,fixed,T06,D2,S2,,,4.3878,,,
103.9488,LOADED_TRAVEL_END,fixed,T01,S1,D1,,,,,,
103.9488,QUEUE_FOR_DUMP,fixed,T01,D1,D1,,D1,,0.0,,
103.9488,DUMPING_START,fixed,T01,D1,D1,,D1,1.2582,,0.0,97.1016
105.207,DUMPING_END,fixed,T01,D1,D1,,D1,,,,97.1016
105.207,DISPATCH,fixed,T01,D1,S1,S1,D1,,,,
105.207,EMPTY_TRAVEL_START,fixed,T01,D1,S1,,,5.147,,,
107.3181,LOADING_END,fixed,T05,S1,D1,S1,,4.4719,,,
107.3181,LOADED_TRAVEL_START,fixed,T05,S1,D1,,,6.9076,,,
107.3939,EMPTY_TRAVEL_END,fixed,T06,D2,S2,,,,,,
107.3939,QUEUE_FOR_SHOVEL,fixed,T06,S2,S2,S2,,,0.0,,
107.4112,LOADING_END,fixed,T02,S2,D2,S2,,4.6883,,,
107.4112,LOADED_TRAVEL_START,fixed,T02,S2,D2,,,6.0777,,,
107.4112,LOADING_START,fixed,T06,S2,S2,S2,,5.1287,0.0,0.0173,
107.9556,LOADED_TRAVEL_END,fixed,T03,S1,D1,,,,,,
107.9556,QUEUE_FOR_DUMP,fixed,T03,D1,D1,,D1,,0.0,,
107.9556,DUMPING_START,fixed,T03,D1,D1,,D1,1.8277,,0.0,93.5738
108.4698,LOADED_TRAVEL_END,fixed,T04,S2,D2,,,,,,
108.4698,QUEUE_FOR_DUMP,fixed,T04,D2,D2,,D2,,0.0,,
108.4698,DUMPING_START,fixed,T04,D2,D2,,D2,2.2556,,0.0,96.0547
109.7833,DUMPING_END,fixed,T03,D1,D1,,D1,,,,93.5738
109.7833,DISPATCH,fixed,T03,D1,S1,S1,D1,,,,
109.7833,EMPTY_TRAVEL_START,fixed,T03,D1,S1,,,4.9866,,,
110.354,EMPTY_TRAVEL_END,fixed,T01,D1,S1,,,,,,
110.354,QUEUE_FOR_SHOVEL,fixed,T01,S1,S1,S1,,,0.0,,
110.354,LOADING_START,fixed,T01,S1,S1,S1,,4.603,0.0,0.0,
110.7255,DUMPING_END,fixed,T04,D2,D2,,D2,,,,96.0547
110.7255,DISPATCH,fixed,T04,D2,S2,S2,D2,,,,
110.7255,EMPTY_TRAVEL_START,fixed,T04,D2,S2,,,3.8249,,,
112.5399,LOADING_END,fixed,T06,S2,D2,S2,,5.1287,,,
112.5399,LOADED_TRAVEL_START,fixed,T06,S2,D2,,,5.1858,,,
113.4889,LOADED_TRAVEL_END,fixed,T02,S2,D2,,,,,,
113.4889,QUEUE_FOR_DUMP,fixed,T02,D2,D2,,D2,,0.0,,
113.4889,DUMPING_START,fixed,T02,D2,D2,,D2,1.7098,,0.0,96.3699
114.2257,LOADED_TRAVEL_END,fixed,T05,S1,D1,,,,,,
114.2257,QUEUE_FOR_DUMP,fixed,T05,D1,D1,,D1,,0.0,,
114.2257,DUMPING_START,fixed,T05,D1,D1,,D1,1.33,,0.0,96.6463
114.5504,EMPTY_TRAVEL_END,fixed,T04,D2,S2,,,,,,
114.5504,QUEUE_FOR_SHOVEL,fixed,T04,S2,S2,S2,,,0.0,,
114.5504,LOADING_START,fixed,T04,S2,S2,S2,,4.9137,0.0,0.0,
114.7698,EMPTY_TRAVEL_END,fixed,T03,D1,S1,,,,,,
114.7698,QUEUE_FOR_SHOVEL,fixed,T03,S1,S1,S1,,,0.0,,
114.957,LOADING_END,fixed,T01,S1,D1,S1,,4.603,,,
114.957,LOADED_TRAVEL_START,fixed,T01,S1,D1,,,6.2422,,,
114.957,LOADING_START,fixed,T03,S1,S1,S1,,4.5405,0.0,0.1872,
115.1987,DUMPING_END,fixed,T02,D2,D2,,D2,,,,96.3699
115.1987,DISPATCH,fixed,T02,D2,S2,S2,D2,,,,
115.1987,EMPTY_TRAVEL_START,fixed,T02,D2,S2,,,4.0738,,,
115.5556,DUMPING_END,fixed,T05,D1,D1,,D1,,,,96.6463
115.5556,DISPATCH,fixed,T05,D1,S1,S1,D1,,,,
115.5556,EMPTY_TRAVEL_START,fixed,T05,D1,S1,,,4.5043,,,
117.7257,LOADED_TRAVEL_END,fixed,T06,S2,D2,,,,,,
117.7257,QUEUE_FOR_DUMP,fixed,T06,D2,D2,,D2,,0.0,,
117.7257,DUMPING_START,fixed,T06,D2,D2,,D2,1.8431,,0.0,92.0699
119.2726,EMPTY_TRAVEL_END,fixed,T02,D2,S2,,,,,,
119.2726,QUEUE_FOR_SHOVEL,fixed,T02,S2,S2,S2,,,0.0,,
119.4641,LOADING_END,fixed,T04,S2,D2,S2,,4.9137,,,
119.4641,LOADED_TRAVEL_START,fixed,T04,S2,D2,,,5.3962,,,
119.4641,LOADING_START,fixed,T02,S2,S2,S2,,4.9581,0.0,0.1915,
119.4976,LOADING_END,fixed,T03,S1,D1,S1,,4.5405,,,
119.4976,LOADED_TRAVEL_START,fixed,T03,S1,D1,,,6.836,,,
119.5687,DUMPING_END,fixed,T06,D2,D2,,D2,,,,92.0699
119.5687,DISPATCH,fixed,T06,D2,S2,S2,D2,,,,
119.5687,EMPTY_TRAVEL_START,fixed,T06,D2,S2,,,3.5739,,,
120.0599,EMPTY_TRAVEL_END,fixed,T05,D1,S1,,,,,,
120.0599,QUEUE_FOR_SHOVEL,fixed,T05,S1,S1,S1,,,0.0,,
120.0599,LOADING_START,fixed,T05,S1,S1,S1,,5.4356,0.0,0.0,
121.1992,LOADED_TRAVEL_END,fixed,T01,S1,D1,,,,,,
121.1992,QUEUE_FOR_DUMP,fixed,T01,D1,D1,,D1,,0.0,,
121.1992,DUMPING_START,fixed,T01,D1,D1,,D1,0.9054,,0.0,93.7541
122.1046,DUMPING_END,fixed,T01,D1,D1,,D1,,,,93.7541
122.1046,DISPATCH,fixed,T01,D1,S1,S1,D1,,,,
122.1046,EMPTY_TRAVEL_START,fixed,T01,D1,S1,,,4.4391,,,
123.1426,EMPTY_TRAVEL_END,fixed,T06,D2,S2,,,,,,
123.1426,QUEUE_FOR_SHOVEL,fixed,T06,S2,S2,S2,,,0.0,,
124.4221,LOADING_END,fixed,T02,S2,D2,S2,,4.9581,,,
124.4221,LOADED_TRAVEL_START,fixed,T02,S2,D2,,,5.5188,,,
124.4221,LOADING_START,fixed,T06,S2,S2,S2,,4.8482,0.0,1.2795,
124.8603,LOADED_TRAVEL_END,fixed,T04,S2,D2,,,,,,
124.8603,QUEUE_FOR_DUMP,fixed,T04,D2,D2,,D2,,0.0,,
124.8603,DUMPING_START,fixed,T04,D2,D2,,D2,1.4322,,0.0,98.585
125.4955,LOADING_END,fixed,T05,S1,D1,S1,,5.4356,,,
125.4955,LOADED_TRAVEL_START,fixed,T05,S1,D1,,,6.4089,,,
126.2925,DUMPING_END,fixed,T04,D2,D2,,D2,,,,98.585
126.2925,DISPATCH,fixed,T04,D2,S2,S2,D2,,,,
126.2925,EMPTY_TRAVEL_START,fixed,T04,D2,S2,,,4.1958,,,
126.3336,LOADED_TRAVEL_END,fixed,T03,S1,D1,,,,,,
126.3336,QUEUE_FOR_DUMP,fixed,T03,D1,D1,,D1,,0.0,,
126.3336,DUMPING_START,fixed,T03,D1,D1,,D1,1.4005,,0.0,91.76
126.5437,EMPTY_TRAVEL_END,fixed,T01,D1,S1,,,,,,
126.5437,QUEUE_FOR_SHOVEL,fixed,T01,S1,S1,S1,,,0.0,,
126.5437,LOADING_START,fixed,T01,S1,S1,S1,,4.6478,0.0,0.0,
127.7341,DUMPING_END,fixed,T03,D1,D1,,D1,,,,91.76
127.7341,DISPATCH,fixed,T03,D1,S1,S1,D1,,,,
127.7341,EMPTY_TRAVEL_START,fixed,T03,D1,S1,,,5.0498,,,
129.2703,LOADING_END,fixed,T06,S2,D2,S2,,4.8482,,,
129.2703,LOADED_TRAVEL_START,fixed,T06,S2,D2,,,5.7737,,,
129.941,LOADED_TRAVEL_END,fixed,T02,S2,D2,,,,,,
129.941,QUEUE_FOR_DUMP,fixed,T02,D2,D2,,D2,,0.0,,
129.941,DUMPING_START,fixed,T02,D2,D2,,D2,1.846,,0.0,90.8363
130.4883,EMPTY_TRAVEL_END,fixed,T04,D2,S2,,,,,,
130.4883,QUEUE_FOR_SHOVEL,fixed,T04,S2,S2,S2,,,0.0,,
130.4883,LOADING_START,fixed,T04,S2,S2,S2,,5.4447,0.0,0.0,
131.1915,LOADING_END,fixed,T01,S1,D1,S1,,4.6478,,,
131.1915,LOADED_TRAVEL_START,fixed,T01,S1,D1,,,6.3859,,,
131.787,DUMPING_END,fixed,T02,D2,D2,,D2,,,,90.8363
131.787,DISPATCH,fixed,T02,D2,S2,S2,D2,,,,
131.787,EMPTY_TRAVEL_START,fixed,T02,D2,S2,,,4.2902,,,
131.9044,LOADED_TRAVEL_END,fixed,T05,S1,D1,,,,,,
131.9044,QUEUE_FOR_DUMP,fixed,T05,D1,D1,,D1,,0.0,,
131.9044,DUMPING_START,fixed,T05,D1,D1,,D1,1.0473,,0.0,93.2302
132.7838,EMPTY_TRAVEL_END,fixed,T03,D1,S1,,,,,,
132.7838,QUEUE_FOR_SHOVEL,fixed,T03,S1,S1,S1,,,0.0,,
132.7838,LOADING_START,fixed,T03,S1,S1,S1,,4.1925,0.0,0.0,
132.9517,DUMPING_END,fixed,T05,D1,D1,,D1,,,,93.2302
132.9517,DISPATCH,fixed,T05,D1,S1,S1,D1,,,,
132.9517,EMPTY_TRAVEL_START,fixed,T05,D1,S1,,,4.5649,,,
135.044,LOADED_TRAVEL_END,fixed,T06,S2,D2,,,,,,
135.044,QUEUE_FOR_DUMP,fixed,T06,D2,D2,,D2,,0.0,,
135.044,DUMPING_START,fixed,T06,D2,D2,,D2,1.3885,,0.0,84.2419
135.933,LOADING_END,fixed,T04,S2,D2,S2,,5.4447,,,
135.933,LOADED_TRAVEL_START,fixed,T04,S2,D2,,,5.7571,,,
136.0771,EMPTY_TRAVEL_END,fixed,T02,D2,S2,,,,,,
136.0771,QUEUE_FOR_SHOVEL,fixed,T02,S2,S2,S2,,,0.0,,
136.0771,LOADING_START,fixed,T02,S2,S2,S2,,5.0318,0.0,0.0,
136.4325,DUMPING_END,fixed,T06,D2,D2,,D2,,,,84.2419
136.4325,DISPATCH,fixed,T06,D2,S2,S2,D2,,,,
136.4325,EMPTY_TRAVEL_START,fixed,T06,D2,S2,,,4.3467,,,
136.9763,LOADING_END,fixed,T03,S1,D1,S1,,4.1925,,,
136.9763,LOADED_TRAVEL_START,fixed,T03,S1,D1,,,6.0264,,,
137.5166,EMPTY_TRAVEL_END,fixed,T05,D1,S1,,,,,,
137.5166,QUEUE_FOR_SHOVEL,fixed,T05,S1,S1,S1,,,0.0,,
137.5166,LOADING_START,fixed,T05,S1,S1,S1,,5.698,0.0,0.0,
137.5774,LOADED_TRAVEL_END,fixed,T01,S1,D1,,,,,,
137.5774,QUEUE_FOR_DUMP,fixed,T01,D1,D1,,D1,,0.0,,
137.5774,DUMPING_START,fixed,T01,D1,D1,,D1,1.4968,,0.0,93.6818
139.0741,DUMPING_END,fixed,T01,D1,D1,,D1,,,,93.6818
139.0741,DISPATCH,fixed,T01,D1,S1,S1,D1,,,,
139.0741,EMPTY_TRAVEL_START,fixed,T01,D1,S1,,,5.0558,,,
140.7792,EMPTY_TRAVEL_END,fixed,T06,D2,S2,,,,,,
140.7792,QUEUE_FOR_SHOVEL,fixed,T06,S2,S2,S2,,,0.0,,
141.109,LOADING_END,fixed,T02,S2,D2,S2,,5.0318,,,
141.109,LOADED_TRAVEL_START,fixed,T02,S2,D2,,,4.9663,,,
141.109,LOADING_START,fixed,T06,S2,S2,S2,,5.8827,0.0,0.3298,
141.6901,LOADED_TRAVEL_END,fixed,T04,S2,D2,,,,,,
141.6901,QUEUE_FOR_DUMP,fixed,T04,D2,D2,,D2,,0.0,,
141.6901,DUMPING_START,fixed,T04,D2,D2,,D2,2.3031,,0.0,98.3555
143.0027,LOADED_TRAVEL_END,fixed,T03,S1,D1,,,,,,
143.0027,QUEUE_FOR_DUMP,fixed,T03,D1,D1,,D1,,0.0,,
143.0027,DUMPING_START,fixed,T03,D1,D1,,D1,1.2816,,0.0,86.9313
143.2146,LOADING_END,fixed,T05,S1,D1,S1,,5.698,,,
143.2146,LOADED_TRAVEL_START,fixed,T05,S1,D1,,,6.0431,,,
143.9932,DUMPING_END,fixed,T04,D2,D2,,D2,,,,98.3555
143.9932,DISPATCH,fixed,T04,D2,S2,S2,D2,,,,
143.9932,EMPTY_TRAVEL_START,fixed,T04,D2,S2,,,4.2904,,,
144.1299,EMPTY_TRAVEL_END,fixed,T01,D1,S1,,,,,,
144.1299,QUEUE_FOR_SHOVEL,fixed,T01,S1,S1,S1,,,0.0,,
144.1299,LOADING_START,fixed,T01,S1,S1,S1,,4.75,0.0,0.0,
144.2844,DUMPING_END,fixed,T03,D1,D1,,D1,,,,86.9313
144.2844,DISPATCH,fixed,T03,D1,S1,S1,D1,,,,
144.2844,EMPTY_TRAVEL_START,fixed,T03,D1,S1,,,5.4429,,,
146.0753,LOADED_TRAVEL_END,fixed,T02,S2,D2,,,,,,
146.0753,QUEUE_FOR_DUMP,fixed,T02,D2,D2,,D2,,0.0,,
146.0753,DUMPING_START,fixed,T02,D2,D2,,D2,1.3235,,0.0,91.7478
146.9917,LOADING_END,fixed,T06,S2,D2,S2,,5.8827,,,
146.9917,LOADED_TRAVEL_START,fixed,T06,S2,D2,,,4.7847,,,
147.3988,DUMPING_END,fixed,T02,D2,D2,,D2,,,,91.7478
147.3988,DISPATCH,fixed,T02,D2,S2,S2,D2,,,,
147.3988,EMPTY_TRAVEL_START,fixed,T02,D2,S2,,,4.137,,,
148.2836,EMPTY_TRAVEL_END,fixed,T04,D2,S2,,,,,,
148.2836,QUEUE_FOR_SHOVEL,fixed,T04,S2,S2,S2,,,0.0,,
148.2836,LOADING_START,fixed,T04,S2,S2,S2,,5.248,0.0,0.0,
148.8799,LOADING_END,fixed,T01,S1,D1,S1,,4.75,,,
148.8799,LOADED_TRAVEL_START,fixed,T01,S1,D1,,,6.861,,,
149.2577,LOADED_TRAVEL_END,fixed,T05,S1,D1,,,,,,
149.2577,QUEUE_FOR_DUMP,fixed,T05,D1,D1,,D1,,0.0,,
149.2577,DUMPING_START,fixed,T05,D1,D1,,D1,1.1982,,0.0,98.4609
149.7272,EMPTY_TRAVEL_END,fixed,T03,D1,S1,,,,,,
149.7272,QUEUE_FOR_SHOVEL,fixed,T03,S1,S1,S1,,,0.0,,
149.7272,LOADING_START,fixed,T03,S1,S1,S1,,3.8641,0.0,0.0,
150.4559,DUMPING_END,fixed,T05,D1,D1,,D1,,,,98.4609
150.4559,DISPATCH,fixed,T05,D1,S1,S1,D1,,,,
150.4559,EMPTY_TRAVEL_START,fixed,T05,D1,S1,,,4.866,,,
151.5358,EMPTY_TRAVEL_END,fixed,T02,D2,S2,,,,,,
151.5358,QUEUE_FOR_SHOVEL,fixed,T02,S2,S2,S2,,,0.0,,
151.7763,LOADED_TRAVEL_END,fixed,T06,S2,D2,,,,,,
151.7763,QUEUE_FOR_DUMP,fixed,T06,D2,D2,,D2,,0.0,,
151.7763,DUMPING_START,fixed,T06,D2,D2,,D2,1.8397,,0.0,94.7219
153.5316,LOADING_END,fixed,T04,S2,D2,S2,,5.248,,,
153.5316,LOADED_TRAVEL_START,fixed,T04,S2,D2,,,5.3988,,,
153.5316,LOADING_START,fixed,T02,S2,S2,S2,,4.5611,0.0,1.9958,
153.5913,LOADING_END,fixed,T03,S1,D1,S1,,3.8641,,,
153.5913,LOADED_TRAVEL_START,fixed,T03,S1,D1,,,6.6915,,,
153.616,DUMPING_END,fixed,T06,D2,D2,,D2,,,,94.7219
153.616,DISPATCH,fixed,T06,D2,S2,S2,D2,,,,
153.616,EMPTY_TRAVEL_START,fixed,T06,D2,S2,,,4.4202,,,
155.3219,EMPTY_TRAVEL_END,fixed,T05,D1,S1,,,,,,
155.3219,QUEUE_FOR_SHOVEL,fixed,T05,S1,S1,S1,,,0.0,,
155.3219,LOADING_START,fixed,T05,S1,S1,S1,,3.9158,0.0,0.0,
155.7409,LOADED_TRAVEL_END,fixed,T01,S1,D1,,,,,,
155.7409,QUEUE_FOR_DUMP,fixed,T01,D1,D1,,D1,,0.0,,
155.7409,DUMPING_START,fixed,T01,D1,D1,,D1,1.2037,,0.0,95.5285
156.9447,DUMPING_END,fixed,T01,D1,D1,,D1,,,,95.5285
156.9447,DISPATCH,fixed,T01,D1,S1,S1,D1,,,,
156.9447,EMPTY_TRAVEL_START,fixed,T01,D1,S1,,,4.9209,,,
